sample_id,time,anomaly,anomaly_type,data_mode,description,volume,flow,paw,source_file,X,Y_flow,Y_paw
Double Trigger,5.59727820660332,1,Double Trigger,flow,Double Trigger,,6.40647617886507,8.663629082377023,double_trigger_img3.csv,,,
Double Trigger,5.616861098623101,1,Double Trigger,flow,Double Trigger,,6.5302080843614885,8.680711339760778,double_trigger_img3.csv,,,
Double Trigger,5.636443990642882,1,Double Trigger,flow,Double Trigger,,6.653939989857907,8.697793597144535,double_trigger_img3.csv,,,
Double Trigger,5.656026882662663,1,Double Trigger,flow,Double Trigger,,6.777671895354319,8.714875854528291,double_trigger_img3.csv,,,
Double Trigger,5.675609774682444,1,Double Trigger,flow,Double Trigger,,6.901403800850737,8.731958111912046,double_trigger_img3.csv,,,
Double Trigger,5.695192666702225,1,Double Trigger,flow,Double Trigger,,7.02513570634715,8.749040369295802,double_trigger_img3.csv,,,
Double Trigger,5.714775558722006,1,Double Trigger,flow,Double Trigger,,6.973284273210049,8.766122626679559,double_trigger_img3.csv,,,
Double Trigger,5.734358450741787,1,Double Trigger,flow,Double Trigger,,6.895951832274792,8.783204884063315,double_trigger_img3.csv,,,
Double Trigger,5.753941342761568,1,Double Trigger,flow,Double Trigger,,6.818619391339538,8.80028714144707,double_trigger_img3.csv,,,
Double Trigger,5.773524234781349,1,Double Trigger,flow,Double Trigger,,6.74128695040428,8.817369398830827,double_trigger_img3.csv,,,
Double Trigger,5.79310712680113,1,Double Trigger,flow,Double Trigger,,6.6639545094690265,8.834451656214583,double_trigger_img3.csv,,,
Double Trigger,5.812690018820911,1,Double Trigger,flow,Double Trigger,,6.586622068533769,8.851533913598338,double_trigger_img3.csv,,,
Double Trigger,5.832272910840692,1,Double Trigger,flow,Double Trigger,,6.509289627598511,8.868616170982095,double_trigger_img3.csv,,,
Double Trigger,5.851855802860473,1,Double Trigger,flow,Double Trigger,,6.431957186663257,8.88569842836585,double_trigger_img3.csv,,,
Double Trigger,5.871438694880254,1,Double Trigger,flow,Double Trigger,,7.3159316226928,8.902780685749606,double_trigger_img3.csv,,,
Double Trigger,5.891021586900035,1,Double Trigger,flow,Double Trigger,,8.243920913915863,8.919862943133362,double_trigger_img3.csv,,,
Double Trigger,5.910604478919816,1,Double Trigger,flow,Double Trigger,,9.171910205138968,8.936945200517119,double_trigger_img3.csv,,,
Double Trigger,5.930187370939597,1,Double Trigger,flow,Double Trigger,,10.09989949636207,8.954027457900875,double_trigger_img3.csv,,,
Double Trigger,5.949770262959378,1,Double Trigger,flow,Double Trigger,,24.19863471802745,9.527113929351223,double_trigger_img3.csv,,,
Double Trigger,5.969353154979159,1,Double Trigger,flow,Double Trigger,,30.91494683321796,10.142075195166468,double_trigger_img3.csv,,,
Double Trigger,5.98893604699894,1,Double Trigger,flow,Double Trigger,,30.729348974973345,12.469416444829935,double_trigger_img3.csv,,,
Double Trigger,6.008518939018721,1,Double Trigger,flow,Double Trigger,,30.54375111672872,14.339126013220447,double_trigger_img3.csv,,,
Double Trigger,6.0281018310385015,1,Double Trigger,flow,Double Trigger,,30.35815325848411,14.569736487901151,double_trigger_img3.csv,,,
Double Trigger,6.047684723058283,1,Double Trigger,flow,Double Trigger,,30.17255540023949,14.80034696258187,double_trigger_img3.csv,,,
Double Trigger,6.067267615078064,1,Double Trigger,flow,Double Trigger,,29.986957541994865,15.030957437262586,double_trigger_img3.csv,,,
Double Trigger,6.086850507097845,1,Double Trigger,flow,Double Trigger,,29.801359683750253,15.299255226871653,double_trigger_img3.csv,,,
Double Trigger,6.106433399117626,1,Double Trigger,flow,Double Trigger,,29.61576182550563,15.760476176233045,double_trigger_img3.csv,,,
Double Trigger,6.126016291137407,1,Double Trigger,flow,Double Trigger,,29.430163967261016,16.18759907875449,double_trigger_img3.csv,,,
Double Trigger,6.145599183157188,1,Double Trigger,flow,Double Trigger,,29.2445661090164,16.49507971166211,double_trigger_img3.csv,,,
Double Trigger,6.165182075176969,1,Double Trigger,flow,Double Trigger,,29.02497164733758,16.80256034456973,double_trigger_img3.csv,,,
Double Trigger,6.18476496719675,1,Double Trigger,flow,Double Trigger,,28.560977001726023,17.11004097747734,double_trigger_img3.csv,,,
Double Trigger,6.204347859216531,1,Double Trigger,flow,Double Trigger,,28.09698235611445,17.39149941674394,double_trigger_img3.csv,,,
Double Trigger,6.223930751236312,1,Double Trigger,flow,Double Trigger,,27.63298771050289,17.622109891424625,double_trigger_img3.csv,,,
Double Trigger,6.243513643256093,1,Double Trigger,flow,Double Trigger,,24.00656204937228,17.730685251099224,double_trigger_img3.csv,,,
Double Trigger,6.263096535275874,1,Double Trigger,flow,Double Trigger,,22.92390787627865,17.65381509287232,double_trigger_img3.csv,,,
Double Trigger,6.282679427295655,1,Double Trigger,flow,Double Trigger,,21.841253703185075,17.57694493464542,double_trigger_img3.csv,,,
Double Trigger,6.302262319315436,1,Double Trigger,flow,Double Trigger,,20.75859953009145,17.50007477641852,double_trigger_img3.csv,,,
Double Trigger,6.321845211335217,1,Double Trigger,flow,Double Trigger,,19.707661617951537,17.42320461819162,double_trigger_img3.csv,,,
Double Trigger,6.341428103354998,1,Double Trigger,flow,Double Trigger,,18.779672326728427,17.346334459964716,double_trigger_img3.csv,,,
Double Trigger,6.361010995374779,1,Double Trigger,flow,Double Trigger,,17.851683035505314,17.357401369903982,double_trigger_img3.csv,,,
Double Trigger,6.38059388739456,1,Double Trigger,flow,Double Trigger,,16.923693744282247,17.434271528130882,double_trigger_img3.csv,,,
Double Trigger,6.400176779414341,1,Double Trigger,flow,Double Trigger,,15.76691911019988,17.51114168635778,double_trigger_img3.csv,,,
Double Trigger,6.419759671434122,1,Double Trigger,flow,Double Trigger,,13.91094052775367,17.58801184458468,double_trigger_img3.csv,,,
Double Trigger,6.439342563453903,1,Double Trigger,flow,Double Trigger,,12.261652971497362,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.458925455473684,1,Double Trigger,flow,Double Trigger,,11.17899879840379,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.478508347493465,1,Double Trigger,flow,Double Trigger,,10.096344625310266,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.498091239513246,1,Double Trigger,flow,Double Trigger,,9.013690452216691,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.517674131533027,1,Double Trigger,flow,Double Trigger,,8.098171200786075,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.537257023552808,1,Double Trigger,flow,Double Trigger,,7.556844114239252,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.556839915572589,1,Double Trigger,flow,Double Trigger,,7.015517027692428,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.57642280759237,1,Double Trigger,flow,Double Trigger,,6.474189941145628,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.596005699612151,1,Double Trigger,flow,Double Trigger,,5.932862854598804,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.615588591631932,1,Double Trigger,flow,Double Trigger,,5.391535768052005,17.611940298507463,double_trigger_img3.csv,,,
Double Trigger,6.635171483651713,1,Double Trigger,flow,Double Trigger,,4.8502086815051815,17.5742529835791,double_trigger_img3.csv,,,
Double Trigger,6.654754375671494,1,Double Trigger,flow,Double Trigger,,4.308881594958358,17.53581790446565,double_trigger_img3.csv,,,
Double Trigger,6.674337267691275,1,Double Trigger,flow,Double Trigger,,3.2526067110553325,17.4973828253522,double_trigger_img3.csv,,,
Double Trigger,6.693920159711056,1,Double Trigger,flow,Double Trigger,,1.3966281286091804,17.45894774623875,double_trigger_img3.csv,,,
Double Trigger,6.713503051730837,1,Double Trigger,flow,Double Trigger,,-0.0340877300499654,17.4205126671253,double_trigger_img3.csv,,,
Double Trigger,6.733085943750618,1,Double Trigger,flow,Double Trigger,,-0.8589671000260422,17.38207758801185,double_trigger_img3.csv,,,
Double Trigger,6.7526688357704,1,Double Trigger,flow,Double Trigger,,-1.683846470002119,17.343642508898398,double_trigger_img3.csv,,,
Double Trigger,6.77225172779018,1,Double Trigger,flow,Double Trigger,,-2.5087258399781582,17.23940418149737,double_trigger_img3.csv,,,
Double Trigger,6.791834619809961,1,Double Trigger,flow,Double Trigger,,-3.333605209954236,16.893488469476296,double_trigger_img3.csv,,,
Double Trigger,6.811417511829742,1,Double Trigger,flow,Double Trigger,,-4.158484579930274,16.547572757455235,double_trigger_img3.csv,,,
Double Trigger,6.831000403849523,1,Double Trigger,flow,Double Trigger,,-20.46029593135181,16.20165704543416,double_trigger_img3.csv,,,
Double Trigger,6.8505832958693045,1,Double Trigger,flow,Double Trigger,,-22.93493404128021,14.671133311398922,double_trigger_img3.csv,,,
Double Trigger,6.870166187889085,1,Double Trigger,flow,Double Trigger,,-27.8316033012716,13.902431729129974,double_trigger_img3.csv,,,
Double Trigger,6.889749079908866,1,Double Trigger,flow,Double Trigger,,-27.780048340648086,13.133730146860964,double_trigger_img3.csv,,,
Double Trigger,6.909331971928647,1,Double Trigger,flow,Double Trigger,,-27.728493380024577,12.365028564591944,double_trigger_img3.csv,,,
Double Trigger,6.928914863948428,1,Double Trigger,flow,Double Trigger,,-27.67693841940107,11.802709897406777,double_trigger_img3.csv,,,
Double Trigger,6.9484977559682095,1,Double Trigger,flow,Double Trigger,,-27.62538345877756,11.495229264499168,double_trigger_img3.csv,,,
Double Trigger,6.96808064798799,1,Double Trigger,flow,Double Trigger,,-27.57382849815405,11.187748631591576,double_trigger_img3.csv,,,
Double Trigger,6.987663540007771,1,Double Trigger,flow,Double Trigger,,-27.522273537530545,10.880267998683967,double_trigger_img3.csv,,,
Double Trigger,7.007246432027552,1,Double Trigger,flow,Double Trigger,,-27.47071857690704,10.688441559736404,double_trigger_img3.csv,,,
Double Trigger,7.026829324047333,1,Double Trigger,flow,Double Trigger,,-27.41916361628353,10.585948015433866,double_trigger_img3.csv,,,
Double Trigger,7.0464122160671145,1,Double Trigger,flow,Double Trigger,,-27.36760865566002,10.483454471131328,double_trigger_img3.csv,,,
Double Trigger,7.065995108086895,1,Double Trigger,flow,Double Trigger,,-27.316053695036512,10.380960926828797,double_trigger_img3.csv,,,
Double Trigger,7.085578000106676,1,Double Trigger,flow,Double Trigger,,-27.264498734413003,10.27846738252626,double_trigger_img3.csv,,,
Double Trigger,7.105160892126457,1,Double Trigger,flow,Double Trigger,,-27.11708121760705,10.175973838223724,double_trigger_img3.csv,,,
Double Trigger,7.124743784146238,1,Double Trigger,flow,Double Trigger,,-26.91086137511303,10.092423653276713,double_trigger_img3.csv,,,
Double Trigger,7.14432667616602,1,Double Trigger,flow,Double Trigger,,-26.704641532619007,10.015553495049808,double_trigger_img3.csv,,,
Double Trigger,7.1639095681858,1,Double Trigger,flow,Double Trigger,,-26.498421690125,9.938683336822908,double_trigger_img3.csv,,,
Double Trigger,7.183492460205581,1,Double Trigger,flow,Double Trigger,,-26.29220184763097,9.861813178596003,double_trigger_img3.csv,,,
Double Trigger,7.203075352225362,1,Double Trigger,flow,Double Trigger,,-26.08598200513696,9.784943020369104,double_trigger_img3.csv,,,
Double Trigger,7.222658244245143,1,Double Trigger,flow,Double Trigger,,-25.89382676270517,9.7080728621422,double_trigger_img3.csv,,,
Double Trigger,7.242241136264925,1,Double Trigger,flow,Double Trigger,,-25.708228904460544,9.631202703915296,double_trigger_img3.csv,,,
Double Trigger,7.261824028284705,1,Double Trigger,flow,Double Trigger,,-25.52263104621593,9.554332545688396,double_trigger_img3.csv,,,
Double Trigger,7.281406920304486,1,Double Trigger,flow,Double Trigger,,-25.337033187971308,9.570932910597314,double_trigger_img3.csv,,,
Double Trigger,7.300989812324267,1,Double Trigger,flow,Double Trigger,,-25.15143532972669,9.59015045015404,double_trigger_img3.csv,,,
Double Trigger,7.320572704344048,1,Double Trigger,flow,Double Trigger,,-24.965837471482068,9.609367989710764,double_trigger_img3.csv,,,
Double Trigger,7.34015559636383,1,Double Trigger,flow,Double Trigger,,-24.78023961323744,9.62858552926749,double_trigger_img3.csv,,,
Double Trigger,7.35973848838361,1,Double Trigger,flow,Double Trigger,,-24.59464175499283,9.647803068824215,double_trigger_img3.csv,,,
Double Trigger,7.379321380403391,1,Double Trigger,flow,Double Trigger,,-24.4090438967482,9.66702060838094,double_trigger_img3.csv,,,
Double Trigger,7.398904272423172,1,Double Trigger,flow,Double Trigger,,-24.22344603850359,9.686238147937663,double_trigger_img3.csv,,,
Double Trigger,7.418487164442953,1,Double Trigger,flow,Double Trigger,,-23.9406313208398,9.705455687494393,double_trigger_img3.csv,,,
Double Trigger,7.438070056462735,1,Double Trigger,flow,Double Trigger,,-23.631301557098773,9.724673227051117,double_trigger_img3.csv,,,
Double Trigger,7.457652948482515,1,Double Trigger,flow,Double Trigger,,-23.32197179335776,9.74389076660784,double_trigger_img3.csv,,,
Double Trigger,7.477235840502296,1,Double Trigger,flow,Double Trigger,,-23.012642029616728,9.763108306164566,double_trigger_img3.csv,,,
Double Trigger,7.496818732522077,1,Double Trigger,flow,Double Trigger,,-22.70331226587571,9.78232584572129,double_trigger_img3.csv,,,
Double Trigger,7.516401624541858,1,Double Trigger,flow,Double Trigger,,-22.39398250213468,9.801543385278016,double_trigger_img3.csv,,,
Double Trigger,7.53598451656164,1,Double Trigger,flow,Double Trigger,,-22.019081229114512,9.820760924834742,double_trigger_img3.csv,,,
Double Trigger,7.55556740858142,1,Double Trigger,flow,Double Trigger,,-21.632419024438235,9.839978464391468,double_trigger_img3.csv,,,
Double Trigger,7.5751503006012015,1,Double Trigger,flow,Double Trigger,,-21.24575681976194,9.855574688823276,double_trigger_img3.csv,,,
Double Trigger,7.594733192620982,1,Double Trigger,flow,Double Trigger,,-20.859094615085663,9.866556139998544,double_trigger_img3.csv,,,
Double Trigger,7.614316084640763,1,Double Trigger,flow,Double Trigger,,-20.47243241040937,9.877537591173818,double_trigger_img3.csv,,,
Double Trigger,7.633898976660545,1,Double Trigger,flow,Double Trigger,,-20.08577020573308,9.888519042349088,double_trigger_img3.csv,,,
Double Trigger,7.653481868680325,1,Double Trigger,flow,Double Trigger,,-19.6991080010568,9.89950049352436,double_trigger_img3.csv,,,
Double Trigger,7.673064760700107,1,Double Trigger,flow,Double Trigger,,-19.3124457963805,9.910481944699631,double_trigger_img3.csv,,,
Double Trigger,7.692647652719887,1,Double Trigger,flow,Double Trigger,,-19.06975586930823,9.921463395874904,double_trigger_img3.csv,,,
Double Trigger,7.712230544739668,1,Double Trigger,flow,Double Trigger,,-18.837758546502457,9.932444847050176,double_trigger_img3.csv,,,
Double Trigger,7.731813436759449,1,Double Trigger,flow,Double Trigger,,-18.60576122369669,9.943426298225448,double_trigger_img3.csv,,,
Double Trigger,7.75139632877923,1,Double Trigger,flow,Double Trigger,,-18.37376390089091,9.95440774940072,double_trigger_img3.csv,,,
Double Trigger,7.770979220799012,1,Double Trigger,flow,Double Trigger,,-18.14176657808513,9.96538920057599,double_trigger_img3.csv,,,
Double Trigger,7.790562112818792,1,Double Trigger,flow,Double Trigger,,-17.909769255279365,9.976370651751262,double_trigger_img3.csv,,,
Double Trigger,7.810145004838573,1,Double Trigger,flow,Double Trigger,,-17.677771932473586,9.987352102926533,double_trigger_img3.csv,,,
Double Trigger,7.829727896858354,1,Double Trigger,flow,Double Trigger,,-17.44727026801329,9.998333554101803,double_trigger_img3.csv,,,
Double Trigger,7.849310788878135,1,Double Trigger,flow,Double Trigger,,-17.323538362516878,9.956529975373645,double_trigger_img3.csv,,,
Double Trigger,7.868893680897917,1,Double Trigger,flow,Double Trigger,,-17.199806457020465,9.905283203222377,double_trigger_img3.csv,,,
Double Trigger,7.888476572917697,1,Double Trigger,flow,Double Trigger,,-17.07607455152406,9.85403643107111,double_trigger_img3.csv,,,
Double Trigger,7.9080594649374785,1,Double Trigger,flow,Double Trigger,,-16.952342646027645,9.802789658919842,double_trigger_img3.csv,,,
Double Trigger,7.927642356957259,1,Double Trigger,flow,Double Trigger,,-16.82861074053124,9.751542886768576,double_trigger_img3.csv,,,
Double Trigger,7.94722524897704,1,Double Trigger,flow,Double Trigger,,-16.704878835034826,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,7.966808140996822,1,Double Trigger,flow,Double Trigger,,-16.581146929538413,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,7.986391033016602,1,Double Trigger,flow,Double Trigger,,-16.457415024042003,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.005973925036383,1,Double Trigger,flow,Double Trigger,,-16.333683118545597,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.025556817056163,1,Double Trigger,flow,Double Trigger,,-16.19722995303868,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.045139709075945,1,Double Trigger,flow,Double Trigger,,-15.965232630232894,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.064722601095726,1,Double Trigger,flow,Double Trigger,,-15.73323530742713,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.084305493115506,1,Double Trigger,flow,Double Trigger,,-15.501237984621364,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.103888385135289,1,Double Trigger,flow,Double Trigger,,-15.26924066181558,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.123471277155069,1,Double Trigger,flow,Double Trigger,,-15.037243339009816,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.143054169174851,1,Double Trigger,flow,Double Trigger,,-14.80524601620403,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.162637061194632,1,Double Trigger,flow,Double Trigger,,-14.573248693398268,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.182219953214412,1,Double Trigger,flow,Double Trigger,,-14.367086776952677,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.201802845234193,1,Double Trigger,flow,Double Trigger,,-14.263976855705666,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.221385737253975,1,Double Trigger,flow,Double Trigger,,-14.160866934458648,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.240968629273755,1,Double Trigger,flow,Double Trigger,,-14.05775701321164,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.260551521293536,1,Double Trigger,flow,Double Trigger,,-13.954647091964633,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.280134413313318,1,Double Trigger,flow,Double Trigger,,-13.851537170717611,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.299717305333099,1,Double Trigger,flow,Double Trigger,,-13.748427249470604,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.319300197352879,1,Double Trigger,flow,Double Trigger,,-13.645317328223596,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.338883089372661,1,Double Trigger,flow,Double Trigger,,-13.54220740697658,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.358465981392442,1,Double Trigger,flow,Double Trigger,,-13.43909748572957,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.378048873412222,1,Double Trigger,flow,Double Trigger,,-13.335987564482563,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.397631765432003,1,Double Trigger,flow,Double Trigger,,-13.232877643235554,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.417214657451785,1,Double Trigger,flow,Double Trigger,,-13.146516514055476,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.436797549471565,1,Double Trigger,flow,Double Trigger,,-13.094961553431972,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.456380441491346,1,Double Trigger,flow,Double Trigger,,-13.04340659280847,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.475963333511128,1,Double Trigger,flow,Double Trigger,,-12.991851632184964,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.495546225530909,1,Double Trigger,flow,Double Trigger,,-12.94029667156146,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.51512911755069,1,Double Trigger,flow,Double Trigger,,-12.88874171093796,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.53471200957047,1,Double Trigger,flow,Double Trigger,,-12.837186750314457,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.554294901590252,1,Double Trigger,flow,Double Trigger,,-12.78563178969095,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.573877793610032,1,Double Trigger,flow,Double Trigger,,-12.734076829067448,9.701492537313436,double_trigger_img3.csv,,,
Double Trigger,8.593460685629813,1,Double Trigger,flow,Double Trigger,,-12.682521868443946,9.700774683695755,double_trigger_img3.csv,,,
Double Trigger,8.613043577649595,1,Double Trigger,flow,Double Trigger,,-12.630966907820438,9.654652588759612,double_trigger_img3.csv,,,
Double Trigger,8.632626469669376,1,Double Trigger,flow,Double Trigger,,-12.579411947196936,9.608530493823473,double_trigger_img3.csv,,,
Double Trigger,8.652209361689156,1,Double Trigger,flow,Double Trigger,,-12.53116604680055,9.562408398887332,double_trigger_img3.csv,,,
Double Trigger,8.671792253708938,1,Double Trigger,flow,Double Trigger,,-12.486976080551829,9.51628630395119,double_trigger_img3.csv,,,
Double Trigger,8.691375145728719,1,Double Trigger,flow,Double Trigger,,-12.44278611430311,9.470164209015053,double_trigger_img3.csv,,,
Double Trigger,8.7109580377485,1,Double Trigger,flow,Double Trigger,,-12.398596148054391,9.42404211407891,double_trigger_img3.csv,,,
Double Trigger,8.73054092976828,1,Double Trigger,flow,Double Trigger,,-12.354406181805675,9.37792001914277,double_trigger_img3.csv,,,
Double Trigger,8.750123821788062,1,Double Trigger,flow,Double Trigger,,-12.310216215556952,9.331797924206628,double_trigger_img3.csv,,,
Double Trigger,8.769706713807842,1,Double Trigger,flow,Double Trigger,,-12.266026249308236,9.285675829270488,double_trigger_img3.csv,,,
Double Trigger,8.789289605827623,1,Double Trigger,flow,Double Trigger,,-12.221836283059517,9.247824006221403,double_trigger_img3.csv,,,
Double Trigger,8.808872497847405,1,Double Trigger,flow,Double Trigger,,-12.177646316810796,9.228606466664676,double_trigger_img3.csv,,,
Double Trigger,8.828455389867186,1,Double Trigger,flow,Double Trigger,,-12.133456350562078,9.209388927107952,double_trigger_img3.csv,,,
Double Trigger,8.848038281886966,1,Double Trigger,flow,Double Trigger,,-12.08926638431336,9.190171387551226,double_trigger_img3.csv,,,
Double Trigger,8.867621173906748,1,Double Trigger,flow,Double Trigger,,-12.045076418064635,9.1709538479945,double_trigger_img3.csv,,,
Double Trigger,8.887204065926529,1,Double Trigger,flow,Double Trigger,,-12.00088645181592,9.151736308437776,double_trigger_img3.csv,,,
Double Trigger,8.90678695794631,1,Double Trigger,flow,Double Trigger,,-11.956696485567202,9.132518768881049,double_trigger_img3.csv,,,
Double Trigger,8.92636984996609,1,Double Trigger,flow,Double Trigger,,-11.816186886071346,9.113301229324325,double_trigger_img3.csv,,,
Double Trigger,8.945952741985872,1,Double Trigger,flow,Double Trigger,,-11.609967043577312,9.094083689767595,double_trigger_img3.csv,,,
Double Trigger,8.965535634005652,1,Double Trigger,flow,Double Trigger,,-11.403747201083297,9.074866150210871,double_trigger_img3.csv,,,
Double Trigger,8.985118526025433,1,Double Trigger,flow,Double Trigger,,-11.197527358589282,9.055648610654147,double_trigger_img3.csv,,,
Double Trigger,9.004701418045215,1,Double Trigger,flow,Double Trigger,,-10.991307516095247,9.03643107109742,double_trigger_img3.csv,,,
Double Trigger,9.024284310064996,1,Double Trigger,flow,Double Trigger,,-10.785087673601232,9.017213531540696,double_trigger_img3.csv,,,
Double Trigger,9.043867202084776,1,Double Trigger,flow,Double Trigger,,-10.578867831107218,8.99799599198397,double_trigger_img3.csv,,,
Double Trigger,9.063450094104558,1,Double Trigger,flow,Double Trigger,,-10.372647988613185,8.978778452427244,double_trigger_img3.csv,,,
Double Trigger,9.08303298612434,1,Double Trigger,flow,Double Trigger,,-10.166428146119166,8.959560912870518,double_trigger_img3.csv,,,
Double Trigger,9.10261587814412,1,Double Trigger,flow,Double Trigger,,-9.960208303625151,8.962664134238624,double_trigger_img3.csv,,,
Double Trigger,9.1221987701639,1,Double Trigger,flow,Double Trigger,,-9.753988461131136,8.972272904016988,double_trigger_img3.csv,,,
Double Trigger,9.141781662183682,1,Double Trigger,flow,Double Trigger,,-9.547768618637102,8.98188167379535,double_trigger_img3.csv,,,
Double Trigger,9.161364554203464,1,Double Trigger,flow,Double Trigger,,-9.37861056169915,8.991490443573714,double_trigger_img3.csv,,,
Double Trigger,9.180947446223245,1,Double Trigger,flow,Double Trigger,,-9.223945679828642,9.001099213352076,double_trigger_img3.csv,,,
Double Trigger,9.200530338243023,1,Double Trigger,flow,Double Trigger,,-9.069280797958122,9.01070798313044,double_trigger_img3.csv,,,
Double Trigger,9.220113230262806,1,Double Trigger,flow,Double Trigger,,-8.914615916087614,9.0203167529088,double_trigger_img3.csv,,,
Double Trigger,9.239696122282586,1,Double Trigger,flow,Double Trigger,,-8.759951034217107,9.029925522687163,double_trigger_img3.csv,,,
Double Trigger,9.259279014302368,1,Double Trigger,flow,Double Trigger,,-8.605286152346586,9.039534292465529,double_trigger_img3.csv,,,
Double Trigger,9.278861906322147,1,Double Trigger,flow,Double Trigger,,-8.450621270476079,9.049143062243887,double_trigger_img3.csv,,,
Double Trigger,9.29844479834193,1,Double Trigger,flow,Double Trigger,,-8.295956388605573,9.058751832022253,double_trigger_img3.csv,,,
Double Trigger,9.31802769036171,1,Double Trigger,flow,Double Trigger,,-8.141291506735065,9.068360601800617,double_trigger_img3.csv,,,
Double Trigger,9.337610582381492,1,Double Trigger,flow,Double Trigger,,-7.986626624864545,9.07796937157898,double_trigger_img3.csv,,,
Double Trigger,9.357193474401273,1,Double Trigger,flow,Double Trigger,,-7.831961742994038,9.08757814135734,double_trigger_img3.csv,,,
Double Trigger,9.376776366421051,1,Double Trigger,flow,Double Trigger,,-7.677296861123532,9.097186911135704,double_trigger_img3.csv,,,
Double Trigger,9.396359258440835,1,Double Trigger,flow,Double Trigger,,-7.39220273401622,9.101386853308613,double_trigger_img3.csv,,,
Double Trigger,9.415942150460616,1,Double Trigger,flow,Double Trigger,,-7.082872970275193,9.088575160270794,double_trigger_img3.csv,,,
Double Trigger,9.435525042480396,1,Double Trigger,flow,Double Trigger,,-6.773543206534165,9.075763467232978,double_trigger_img3.csv,,,
Double Trigger,9.45510793450018,1,Double Trigger,flow,Double Trigger,,-6.464213442793109,9.06295177419516,double_trigger_img3.csv,,,
Double Trigger,9.47469082651996,1,Double Trigger,flow,Double Trigger,,-6.154883679052081,9.050140081157345,double_trigger_img3.csv,,,
Double Trigger,9.49427371853974,1,Double Trigger,flow,Double Trigger,,-5.845553915311054,9.037328388119526,double_trigger_img3.csv,,,
Double Trigger,9.51385661055952,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,9.02451669508171,double_trigger_img3.csv,,,
Double Trigger,9.533439502579302,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,9.011705002043891,double_trigger_img3.csv,,,
Double Trigger,9.553022394599084,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.998893309006075,double_trigger_img3.csv,,,
Double Trigger,9.572605286618863,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.986081615968258,double_trigger_img3.csv,,,
Double Trigger,9.592188178638644,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.97326992293044,double_trigger_img3.csv,,,
Double Trigger,9.611771070658426,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.960458229892623,double_trigger_img3.csv,,,
Double Trigger,9.631353962678206,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.948729014532264,double_trigger_img3.csv,,,
Double Trigger,9.650936854697989,1,Double Trigger,flow,Double Trigger,,-5.81632653061223,8.937747563356991,double_trigger_img3.csv,,,
